time,open,high,low,close,Volume
1757185200,3.3352,3.337,3.3205,3.3206,1263351.3328
1757187000,3.3206,3.3233,3.3104,3.3155,2411082.0351
1757188800,3.3155,3.32,3.3142,3.3171,931043.0466999999
1757190600,3.317,3.3278,3.3156,3.327,766091.4693999999
1757192400,3.327,3.328,3.3174,3.3198,888949.7996
1757194200,3.3199,3.3276,3.3184,3.3266,568068.0161
1757196000,3.3265,3.3338,3.3232,3.328,985348.8649
1757197800,3.328,3.3304,3.3227,3.3291,546663.3508
1757199600,3.329,3.34,3.3232,3.3367,988255.8024
1757201400,3.3368,3.34,3.3313,3.3336,846010.3572
1757203200,3.3336,3.3443,3.3319,3.3401,1284549.8953
1757205000,3.3401,3.3496,3.3328,3.3478,1005256.4828999999
1757206800,3.3478,3.3679,3.3476,3.3642,2675543.5211
1757208600,3.3641,3.3742,3.3606,3.3686,1513564.223
1757210400,3.3687,3.3703,3.361,3.3687,1351621.5060000001
1757212200,3.3689,3.375,3.3682,3.3739,686811.9128
1757214000,3.3739,3.3822,3.3703,3.3783,1529257.3014
1757215800,3.3783,3.3796,3.3662,3.3699,1010317.1727999999
1757217600,3.3699,3.371,3.3626,3.3666,831117.6455
1757219400,3.3666,3.3702,3.3638,3.3667,439227.7543
1757221200,3.3668,3.3789,3.3651,3.3784,1068520.1521999999
1757223000,3.3784,3.3811,3.37,3.381,793100.9693999999
1757224800,3.3811,3.3832,3.3715,3.3719,965491.1607
1757226600,3.3719,3.3758,3.3688,3.3698,635379.6315
1757228400,3.3698,3.3723,3.3617,3.3683,1274500.115
1757230200,3.3684,3.381,3.366,3.3705,1221082.3174000001
1757232000,3.3705,3.3983,3.3705,3.3935,3157801.1768
1757233800,3.3933,3.3969,3.3839,3.3869,1313690.0035000001
1757235600,3.3868,3.393,3.3835,3.386,809192.6638
1757237400,3.3861,3.3868,3.3733,3.3831,1349194.932
1757239200,3.3831,3.3874,3.3801,3.3859,596064.5539000001
1757241000,3.386,3.3925,3.386,3.3925,953640.0475
1757242800,3.3925,3.395,3.3891,3.3928,768668.61
1757244600,3.3928,3.4199,3.3906,3.4198,3419588.9323999998
1757246400,3.4199,3.4199,3.394,3.3986,2437313.8621999999
1757248200,3.3987,3.4067,3.3976,3.4038,1003231.9692000001
1757250000,3.4038,3.4041,3.3906,3.3965,1585594.378
1757251800,3.3966,3.4057,3.3962,3.4044,702289.1907
1757253600,3.4042,3.4209,3.3977,3.4062,2674000.3297999999
1757255400,3.4062,3.4118,3.4012,3.405,1383625.0993999999
1757257200,3.405,3.4096,3.3986,3.4063,892319.5834999999
1757259000,3.4057,3.4132,3.4033,3.4067,895501.4521
1757260800,3.4067,3.411,3.3933,3.3976,1490345.095
1757262600,3.3976,3.3989,3.3834,3.3873,2763495.7514999998
1757264400,3.3874,3.3913,3.3733,3.3743,1794681.0041
1757266200,3.3743,3.386,3.3701,3.3703,1449368.8245999999
1757268000,3.3703,3.3759,3.3654,3.3697,1156941.1495000001
1757269800,3.3698,3.3728,3.3543,3.3663,2690038.8388999999
1757271600,3.3662,3.3741,3.3636,3.3682,1245842.8269
1757273400,3.3682,3.3845,3.3672,3.3776,1748193.8228
1757275200,3.3777,3.3844,3.3722,3.3778,1252530.2803
1757277000,3.3779,3.3921,3.376,3.3912,726478.1626
1757278800,3.3912,3.396,3.3855,3.3869,1162861.2439999999
1757280600,3.3868,3.3903,3.381,3.3816,412402.0502
1757282400,3.3816,3.3958,3.3808,3.3958,1328828.0778000001
1757284200,3.3957,3.4009,3.3803,3.4003,2519813.8218
1757286000,3.4004,3.417,3.3973,3.4113,2461421.7012999998
1757287800,3.4114,3.4134,3.3926,3.3948,1546525.8322999999
1757289600,3.3947,3.3991,3.3779,3.3923,1812156.4323
1757291400,3.3924,3.3962,3.3718,3.3763,2090382.9680999999
1757293200,3.3764,3.3838,3.37,3.3712,1345183.5988
1757295000,3.3707,3.3789,3.368,3.3752,1474003.4896
1757296800,3.3751,3.3782,3.3622,3.369,2173066.4893
1757298600,3.3689,3.4058,3.3672,3.4053,3107645.9917000001
1757300400,3.4053,3.4176,3.402,3.4111,3155015.0591000002
1757302200,3.4114,3.4347,3.4028,3.4076,5568982.2873999998
1757304000,3.4075,3.4108,3.3855,3.3965,3025297.3182000001
1757305800,3.3965,3.4049,3.3824,3.3884,1893865.7259
1757307600,3.3885,3.395,3.3818,3.3887,1395711.7164
1757309400,3.3888,3.3984,3.3802,3.3929,1838639.7198999999
1757311200,3.3929,3.4038,3.3854,3.4031,3212606.3651999999
1757313000,3.4031,3.4045,3.3924,3.3929,875156.3143
1757314800,3.3929,3.4144,3.3897,3.4139,2030813.0888
1757316600,3.414,3.4185,3.4019,3.4072,2178452.9123999998
1757318400,3.4074,3.4325,3.4043,3.4286,2541627.7097999998
1757320200,3.4286,3.4475,3.4275,3.4392,5390306.8721000003
1757322000,3.4392,3.4629,3.4322,3.449,5462364.1205000002
1757323800,3.4491,3.4572,3.439,3.4531,2165293.0687000002
1757325600,3.4535,3.4865,3.4486,3.4759,8915694.5264999997
1757327400,3.476,3.4832,3.4707,3.4707,3574214.0235000001
1757329200,3.4707,3.4722,3.449,3.4517,3437066.4139
1757331000,3.4516,3.4815,3.4437,3.4725,5536058.9714000002
1757332800,3.4725,3.4799,3.4609,3.4636,2398269.2766
1757334600,3.4635,3.4894,3.4629,3.4845,2903881.3665
1757336400,3.4845,3.5062,3.4844,3.4915,6717943.9928000001
1757338200,3.4916,3.5042,3.4611,3.4641,7870648.7411000002
1757340000,3.4641,3.4833,3.4628,3.4815,3047873.6464999998
1757341800,3.4815,3.5008,3.481,3.4951,3427924.7702000001
1757343600,3.4952,3.5128,3.4908,3.5101,4633077.7922
1757345400,3.5102,3.5108,3.4858,3.5026,2887050.017
1757347200,3.5025,3.505,3.4739,3.4923,4604403.0044999998
1757349000,3.4921,3.4921,3.4705,3.475,2199712.3579000002
1757350800,3.4748,3.4829,3.4554,3.4825,9696913.8604000006
1757352600,3.4825,3.4825,3.452,3.4559,2518039.3761
1757354400,3.456,3.4662,3.4486,3.4637,2121245.5153999999
1757356200,3.4637,3.4779,3.4596,3.4746,1509210.5796000001
1757358000,3.4744,3.4747,3.4513,3.4687,3847257.4525000001
1757359800,3.4687,3.4709,3.4481,3.4516,1328419.1264
1757361600,3.4517,3.4598,3.4407,3.4483,2138846.7105999999
1757363400,3.4483,3.4548,3.4404,3.4489,940302.4107
1757365200,3.449,3.4751,3.4411,3.4676,2519842.6512000002
1757367000,3.4678,3.4788,3.4662,3.4781,1484566.4938999999
1757368800,3.4781,3.4942,3.4731,3.487,1927367.4579
1757370600,3.487,3.4936,3.4788,3.4852,1653037.6965000001
1757372400,3.4853,3.4959,3.4818,3.4863,1907580.0536
1757374200,3.4864,3.5009,3.4785,3.4974,3482550.3062999998
1757376000,3.4974,3.5179,3.4876,3.4904,8922712.0199999996
1757377800,3.4904,3.4923,3.4732,3.4896,3389014.2220999999
1757379600,3.4896,3.4989,3.4714,3.4725,4354380.4829000002
1757381400,3.4723,3.4747,3.4586,3.4695,3758002.1708
1757383200,3.4694,3.4704,3.4468,3.4508,4277266.7331999997
1757385000,3.4507,3.4652,3.4318,3.4322,4972698.7839000002
1757386800,3.4322,3.4468,3.4225,3.4468,3496031.1214000001
1757388600,3.4469,3.4631,3.431,3.4609,5788544.9234999996
1757390400,3.4612,3.4786,3.4519,3.4691,2911486.5564999999
1757392200,3.4691,3.4813,3.4639,3.4763,2200539.8950999998
1757394000,3.4762,3.4762,3.4613,3.4697,1624118.9606000001
1757395800,3.4699,3.4828,3.4595,3.4825,1814809.5201000001
1757397600,3.4825,3.555,3.4791,3.5368,14720943.0908000004
1757399400,3.5371,3.61,3.5353,3.5804,16094130.4451000001
1757401200,3.5802,3.6056,3.579,3.6043,5123774.4285000004
1757403000,3.6043,3.612,3.588,3.6079,5279181.0421000002
1757404800,3.6078,3.6155,3.5931,3.5968,4021592.5252
1757406600,3.5967,3.6075,3.5839,3.5976,2715526.7420000001
1757408400,3.5978,3.6034,3.5871,3.6005,2480394.1316
1757410200,3.6003,3.6038,3.5906,3.5962,1463862.2243999999
1757412000,3.5962,3.6119,3.5878,3.5888,3235435.4759999998
1757413800,3.5883,3.6034,3.585,3.5936,2878183.1057000002
1757415600,3.5935,3.6013,3.5853,3.5894,2218747.3481000001
1757417400,3.5895,3.5908,3.5666,3.5671,3636137.4770999998
1757419200,3.567,3.5898,3.5617,3.5842,3875391.7730999999
1757421000,3.5844,3.5857,3.544,3.5513,6563932.3612000002
1757422800,3.5511,3.5553,3.531,3.5471,5298823.3318999996
1757424600,3.547,3.5646,3.5396,3.5494,3042927.1217
1757426400,3.5494,3.5598,3.5069,3.5259,12764507.2422000002
1757428200,3.5257,3.5258,3.4558,3.4636,18721758.3583999984
1757430000,3.4635,3.4769,3.4488,3.456,6251862.4029000001
1757431800,3.4562,3.4592,3.4273,3.4473,7890393.5977999996
1757433600,3.4473,3.461,3.4392,3.4433,4834917.4117000001
1757435400,3.4431,3.4487,3.4355,3.4448,2967363.6497
1757437200,3.4449,3.4615,3.438,3.4392,2625719.0158000002
1757439000,3.4394,3.4424,3.4274,3.4304,2616287.9421000001
1757440800,3.4304,3.4597,3.4263,3.4517,2719279.2069000001
1757442600,3.4515,3.4516,3.4377,3.4477,1228102.311
1757444400,3.4478,3.463,3.4448,3.4622,870879.7151
1757446200,3.4622,3.4745,3.4595,3.4692,1637838.2574
1757448000,3.4692,3.4741,3.4522,3.4528,1627824.8274999999
1757449800,3.4531,3.4756,3.4531,3.4735,1827342.5592
1757451600,3.4735,3.486,3.4628,3.4648,2319545.1853
1757453400,3.4649,3.476,3.46,3.464,806796.5291
1757455200,3.4642,3.4732,3.4566,3.4638,1337315.5837000001
1757457000,3.4637,3.4842,3.4634,3.4799,1746471.6858000001
1757458800,3.4802,3.4837,3.464,3.469,1662594.4121000001
1757460600,3.4691,3.4731,3.4628,3.4683,854999.9442
1757462400,3.4685,3.4785,3.4543,3.4632,3092178.6477000001
1757464200,3.463,3.4803,3.4585,3.4613,2084796.9184999999
1757466000,3.4613,3.4836,3.4594,3.4777,1646515.6773000001
1757467800,3.4777,3.5017,3.4777,3.4956,3771722.0896999999
1757469600,3.4957,3.5486,3.4957,3.5451,6091330.9067000002
1757471400,3.5451,3.561,3.5421,3.5493,5160495.0218000002
1757473200,3.5492,3.5492,3.5234,3.5247,4071727.7733
1757475000,3.5249,3.5407,3.5246,3.5406,1300630.8522999999
1757476800,3.5408,3.541,3.5127,3.5196,2369473.4770999998
1757478600,3.5196,3.5276,3.5088,3.5246,1887414.7268999999
1757480400,3.5245,3.5245,3.4988,3.5154,3625690.7034
1757482200,3.5152,3.5325,3.5088,3.5203,3131516.1551999999
1757484000,3.5205,3.5239,3.5038,3.5221,3206719.9564
1757485800,3.5224,3.5353,3.52,3.5229,3245760.4402999999
1757487600,3.523,3.5468,3.5154,3.5432,2792139.5825
1757489400,3.543,3.5564,3.5366,3.5431,4045537.9665999999
1757491200,3.5431,3.557,3.5362,3.5473,2864291.6543999999
1757493000,3.5466,3.5475,3.5157,3.5251,4118747.5118999998
1757494800,3.5252,3.5344,3.5136,3.5304,2734735.2448
1757496600,3.5304,3.5358,3.5234,3.5291,1199484.0374
1757498400,3.5292,3.5304,3.5132,3.5215,2116302.9997999999
1757500200,3.5217,3.5296,3.5145,3.517,1367150.3570999999
1757502000,3.517,3.5275,3.5152,3.5178,1350120.0193
1757503800,3.5178,3.5209,3.5081,3.5132,1379495.385
1757505600,3.5131,3.5368,3.512,3.5368,1892369.6136
1757507400,3.5368,3.5767,3.5363,3.5622,17209357.1308000013
1757509200,3.5621,3.5924,3.5574,3.5836,6937010.1058999998
1757511000,3.5836,3.6257,3.5698,3.5918,10965572.4752999991
1757512800,3.5919,3.6103,3.586,3.5992,4890859.3053000001
1757514600,3.5994,3.6087,3.5888,3.5915,3321104.9084999999
1757516400,3.5916,3.6118,3.5913,3.6001,3805083.2459
1757518200,3.6001,3.6128,3.5922,3.6104,2648725.7008000002
1757520000,3.6105,3.6143,3.5754,3.5872,8533666.9498999994
1757521800,3.5872,3.6064,3.5844,3.603,3888915.6379
1757523600,3.603,3.612,3.5869,3.5876,3622287.0101999999
1757525400,3.5876,3.5967,3.5779,3.5873,2556255.7097
1757527200,3.5873,3.5925,3.5638,3.5666,2216246.9108000002
1757529000,3.5666,3.5816,3.5631,3.5788,2591509.4459000002
1757530800,3.5787,3.5803,3.5445,3.5501,2688187.4696999998
1757532600,3.5501,3.5552,3.5386,3.5526,2485597.159
1757534400,3.5527,3.5759,3.5513,3.5747,2198655.5019999999
1757536200,3.5747,3.5793,3.5684,3.5745,1257566.3725000001
1757538000,3.5745,3.5976,3.5737,3.5882,2115805.6493000002
1757539800,3.5882,3.5979,3.5859,3.5966,1499915.8631
1757541600,3.5966,3.6073,3.5951,3.6037,1855816.1703999999
1757543400,3.604,3.6068,3.5988,3.606,1491581.148
1757545200,3.6061,3.624,3.6061,3.6085,3083831.7711999998
1757547000,3.6086,3.6237,3.6064,3.6184,3788541.7831000001
1757548800,3.6181,3.6395,3.612,3.6385,3064174.4781999998
1757550600,3.6386,3.6395,3.6201,3.623,4676322.0980000002
1757552400,3.6229,3.6234,3.6052,3.616,3440929.4975999999
1757554200,3.6163,3.6224,3.6051,3.6119,1586780.3785000001
1757556000,3.6118,3.6121,3.5923,3.5999,2469431.0244
1757557800,3.5999,3.6056,3.5915,3.5918,1718357.1635
1757559600,3.592,3.6143,3.592,3.6123,1988856.6188000001
1757561400,3.6123,3.6352,3.6099,3.6332,3642623.7344
1757563200,3.6333,3.6366,3.6194,3.6289,3209397.3621999999
1757565000,3.6288,3.6369,3.6176,3.6195,3116321.1159000001
1757566800,3.6195,3.6229,3.6064,3.6154,2528301.8333000001
1757568600,3.6154,3.6258,3.608,3.6166,2690140.0811999999
1757570400,3.6165,3.6269,3.603,3.6205,2754402.3374000001
1757572200,3.621,3.6327,3.6205,3.627,2283403.3133999999
1757574000,3.6271,3.6293,3.6089,3.617,2850703.1993
1757575800,3.6169,3.6252,3.6136,3.6212,1008868.0813
1757577600,3.6212,3.622,3.6112,3.6164,1047019.5281999999
1757579400,3.6163,3.6197,3.6106,3.6133,993681.8361
1757581200,3.6133,3.6142,3.6026,3.6093,2220115.1101000002
1757583000,3.6093,3.6188,3.6034,3.6173,1122413.0778000001
1757584800,3.6173,3.6348,3.6143,3.6207,2566318.2292999998
1757586600,3.6209,3.6344,3.6177,3.6303,1655728.8478000001
1757588400,3.6302,3.647,3.62,3.6201,3265282.875
1757590200,3.6204,3.6277,3.6096,3.6112,3225403.9975999999
1757592000,3.6111,3.6623,3.6093,3.6608,6479709.3510999996
1757593800,3.6607,3.6667,3.5503,3.604,33837416.7660000026
1757595600,3.6039,3.6056,3.5708,3.5908,9274851.2679999992
1757597400,3.5912,3.6312,3.5912,3.6274,6489723.1130999997
1757599200,3.6275,3.6312,3.5851,3.6048,4722677.2971000001
1757601000,3.6051,3.6236,3.604,3.6061,2248442.0358000002
1757602800,3.6063,3.6092,3.5873,3.5893,2089424.2793000001
1757604600,3.5893,3.5964,3.5784,3.5876,2414645.6353000002
1757606400,3.5877,3.6089,3.5877,3.5966,1777673.7549999999
1757608200,3.5966,3.6057,3.5905,3.6039,1861011.5521
1757610000,3.604,3.6123,3.5971,3.6009,1333449.3313
1757611800,3.6008,3.6149,3.5967,3.6027,1020576.4409
1757613600,3.6026,3.6036,3.5874,3.601,1737736.8951999999
1757615400,3.6011,3.6098,3.5943,3.6034,1270734.0717
1757617200,3.6033,3.611,3.5985,3.611,861862.9864000001
1757619000,3.611,3.619,3.6074,3.6134,1281098.8589999999
1757620800,3.6136,3.6191,3.6076,3.6132,750355.5691
1757622600,3.6132,3.6187,3.6105,3.613,465228.1976
1757624400,3.6129,3.6184,3.6089,3.613,652898.2095999999
1757626200,3.613,3.6366,3.6129,3.6353,1938268.9427
1757628000,3.6353,3.6734,3.6322,3.6681,4699889.1880000001
1757629800,3.668,3.6684,3.6474,3.6495,3717426.9789999998
1757631600,3.6494,3.6681,3.6493,3.6612,2117506.1844000001
1757633400,3.6613,3.6677,3.6551,3.6645,1826069.895
1757635200,3.6647,3.672,3.6513,3.6693,2465287.1581999999
1757637000,3.6693,3.6999,3.6693,3.6759,7750125.1957
1757638800,3.6761,3.6855,3.6748,3.6764,3671137.9983000001
1757640600,3.6765,3.6769,3.658,3.6588,3580539.0351999998
1757642400,3.6587,3.6742,3.6586,3.6664,1917008.9369999999
1757644200,3.6665,3.6784,3.659,3.664,1961137.5421
1757646000,3.664,3.6655,3.6534,3.6536,1742298.1780999999
1757647800,3.6536,3.6566,3.644,3.6557,2031374.9506000001
1757649600,3.6556,3.6661,3.6408,3.6656,2407274.2225000001
1757651400,3.6656,3.667,3.6532,3.6565,2202955.4696
1757653200,3.6565,3.6718,3.6524,3.6662,1610912.8282999999
1757655000,3.6662,3.6856,3.6626,3.6851,1675856.4635000001
1757656800,3.6852,3.6855,3.6695,3.6706,2179239.5901000001
1757658600,3.6705,3.6771,3.6615,3.6648,1458431.1317
1757660400,3.6644,3.6765,3.6624,3.6637,1979985.8478000001
1757662200,3.6633,3.6748,3.6552,3.6732,2013742.2271
1757664000,3.6733,3.6829,3.6588,3.675,3459152.7315000002
1757665800,3.6751,3.6801,3.6662,3.6799,1542972.6513
1757667600,3.68,3.6876,3.6743,3.6822,2246359.0677
1757669400,3.6822,3.6881,3.6421,3.6489,11781586.2577
1757671200,3.6486,3.6492,3.6201,3.626,6440327.6664000005
1757673000,3.6264,3.6346,3.6224,3.6304,2338546.3281
1757674800,3.6303,3.6317,3.6187,3.6316,3011309.1307999999
1757676600,3.6317,3.6317,3.6025,3.6062,4090913.2122999998
1757678400,3.6063,3.6094,3.5829,3.6074,5977905.5668000001
1757680200,3.6075,3.6258,3.6013,3.6159,4699034.7549999999
1757682000,3.616,3.6265,3.6107,3.6174,1976616.6551999999
1757683800,3.6175,3.6292,3.6113,3.6251,2732249.0014999998
1757685600,3.6251,3.6491,3.6163,3.6455,7697919.6370000001
1757687400,3.6459,3.6483,3.6212,3.6379,3315774.3695999999
1757689200,3.6379,3.6392,3.617,3.6175,3171716.8703000001
1757691000,3.6176,3.6373,3.6138,3.6317,2216926.4426000002
1757692800,3.631,3.6445,3.6233,3.642,2328898.2645
1757694600,3.642,3.6464,3.6231,3.6391,2941015.0192
1757696400,3.639,3.6646,3.6289,3.6585,4602791.7647000002
1757698200,3.6586,3.6756,3.6561,3.6655,5585309.9702000003
1757700000,3.6657,3.68,3.6591,3.6789,2480754.9734999998
1757701800,3.6792,3.6968,3.679,3.6965,5750289.0347999996
1757703600,3.6968,3.6972,3.6839,3.6914,1828214.2572999999
1757705400,3.6916,3.7078,3.6857,3.706,2191839.6198999998
1757707200,3.706,3.7065,3.6745,3.6778,4941748.2215999998
1757709000,3.6778,3.7016,3.6778,3.6903,2319776.6329999999
1757710800,3.6904,3.6911,3.6689,3.6814,3224737.6098000002
1757712600,3.6816,3.6863,3.6724,3.6796,1007703.3548
1757714400,3.6796,3.7116,3.6796,3.7099,4535562.8541000001
1757716200,3.7099,3.7252,3.7009,3.7232,5099039.5355000002
1757718000,3.7233,3.7243,3.703,3.7185,3329480.912
1757719800,3.7184,3.723,3.7126,3.7193,2011338.8156999999
1757721600,3.7199,3.7309,3.7097,3.7134,4357123.0262000002
1757723400,3.7134,3.742,3.713,3.7403,3607044.2634000001
1757725200,3.7405,3.7586,3.7375,3.7413,5254793.2671999997
1757727000,3.7413,3.7446,3.7144,3.7146,8832540.6107999999
1757728800,3.7147,3.7295,3.7044,3.7212,3997303.0145
1757730600,3.7212,3.7253,3.7123,3.717,1438340.3855999999
1757732400,3.7169,3.7368,3.7155,3.7362,1783091.0330999999
1757734200,3.7362,3.7399,3.7307,3.7379,2616615.5455
1757736000,3.7379,3.7448,3.7238,3.7256,2459357.0899999999
1757737800,3.7254,3.7297,3.7152,3.7159,1713737.0936
1757739600,3.716,3.7223,3.7078,3.7197,2965257.7664000001
1757741400,3.7198,3.7236,3.7112,3.7171,1696499.6754000001
1757743200,3.7172,3.736,3.7142,3.7192,2874289.1239999998
1757745000,3.7192,3.7225,3.7153,3.7209,1485272.5447
1757746800,3.721,3.7272,3.7169,3.7248,1240299.5956999999
1757748600,3.7248,3.7319,3.7208,3.7291,2265214.8360000001
1757750400,3.7291,3.7758,3.7273,3.7596,7657508.9057999998
1757752200,3.7595,3.7854,3.7563,3.7852,5498760.4594999999
1757754000,3.7852,3.8211,3.7769,3.8077,11662656.2782000005
1757755800,3.8077,3.8193,3.795,3.8156,6240350.1722999997
1757757600,3.8155,3.8262,3.8011,3.8104,4031070.4186
1757759400,3.8106,3.8136,3.7916,3.8005,4289663.9612999996
1757761200,3.8004,3.802,3.784,3.7997,3343595.8725000001
1757763000,3.7999,3.8344,3.7952,3.8324,3692084.6109000002
1757764800,3.8326,3.833,3.821,3.8255,4810849.2775999997
1757766600,3.8255,3.8816,3.8254,3.8608,12615601.6794000007
1757768400,3.8607,3.8607,3.8313,3.8543,5586390.1140000001
1757770200,3.8541,3.8545,3.7446,3.7896,19302845.1537999995
1757772000,3.7894,3.8325,3.7564,3.8247,13842617.3121000007
1757773800,3.8247,3.8299,3.8013,3.8169,4668581.6830000002
1757775600,3.817,3.8418,3.8075,3.8126,10635922.9586999994
1757777400,3.8129,3.8141,3.7752,3.7852,7538745.3668
1757779200,3.7852,3.8041,3.7783,3.7998,7825175.5799000002
1757781000,3.7996,3.8058,3.759,3.7709,6929960.7663000003
1757782800,3.7712,3.7767,3.732,3.7493,11109530.3781000003
1757784600,3.7494,3.7819,3.7478,3.7762,2756819.5534000001
1757786400,3.7762,3.7812,3.7533,3.7772,3010149.2996
1757788200,3.7769,3.7902,3.7611,3.7856,1685546.6000000001
1757790000,3.7863,3.7943,3.7782,3.7809,1930660.7588
1757791800,3.7809,3.8018,3.778,3.7926,1612043.5808000001
1757793600,3.7928,3.8265,3.7872,3.8206,3006182.2387999999
1757795400,3.8204,3.8328,3.809,3.8174,2160570.9745
1757797200,3.8173,3.8471,3.814,3.8319,2940380.7977
1757799000,3.8315,3.8457,3.8276,3.8357,1331531.2164
1757800800,3.8359,3.8473,3.8318,3.8391,1999698.4831000001
1757802600,3.839,3.839,3.8218,3.8305,1375296.6183
1757804400,3.8305,3.837,3.8101,3.8143,2019344.7265000001
1757806200,3.8142,3.8211,3.8067,3.8142,1657046.4453
1757808000,3.8143,3.8242,3.804,3.8064,1918757.3143
1757809800,3.8065,3.81,3.7718,3.7812,2666151.6479000002
1757811600,3.7812,3.7812,3.7448,3.7543,6818425.3991999999
1757813400,3.7543,3.786,3.7524,3.7852,5114989.5615999997
1757815200,3.7852,3.8097,3.7825,3.7876,5103605.3337000003
1757817000,3.787,3.8131,3.7745,3.8088,3063831.6131000002
1757818800,3.8089,3.8117,3.7808,3.7863,3763558.1543999999
1757820600,3.786,3.7878,3.7551,3.7579,3267281.7598999999
1757822400,3.7583,3.7593,3.734,3.7558,6716175.5517999995
1757824200,3.7558,3.7668,3.7539,3.7585,2556015.0740999999
1757826000,3.7585,3.7816,3.7554,3.7732,1549762.9075
1757827800,3.7733,3.7875,3.7708,3.7849,1285400.5125
1757829600,3.7849,3.7897,3.7588,3.7648,2045519.3074
1757831400,3.7648,3.7657,3.7495,3.7622,2295732.0723999999
1757833200,3.7622,3.7639,3.75,3.7591,1261346.389
1757835000,3.7591,3.7789,3.7508,3.7603,2137339.6302
1757836800,3.7604,3.7604,3.7489,3.7531,2288255.5269999998
1757838600,3.753,3.7771,3.7528,3.7736,2310130.5591000002
1757840400,3.7738,3.7978,3.7638,3.7939,3168975.6930999998
1757842200,3.7938,3.8046,3.7832,3.7974,2480680.9887999999
1757844000,3.7974,3.8039,3.7742,3.7746,2474609.6518999999
1757845800,3.7746,3.7936,3.7743,3.7856,1321109.0109999999
1757847600,3.7859,3.789,3.7484,3.7495,2530693.2831999999
1757849400,3.7495,3.7516,3.7162,3.7233,7635835.3712999998
1757851200,3.7233,3.7377,3.7228,3.7341,2022066.6616
1757853000,3.734,3.7381,3.6828,3.6919,10377083.0971000008
1757854800,3.6919,3.7066,3.6852,3.6899,4794435.3022999996
1757856600,3.6902,3.6983,3.6641,3.6795,6182390.9479
1757858400,3.6795,3.7114,3.6751,3.6837,4947138.2406000001
1757860200,3.6847,3.6912,3.6377,3.6592,12998872.1182000004
1757862000,3.6593,3.6643,3.6407,3.6507,6158960.2175000003
1757863800,3.6506,3.6669,3.6475,3.6664,3548647.1082000001
1757865600,3.6664,3.692,3.6539,3.6895,4819277.8049999997
1757867400,3.6898,3.6956,3.6816,3.6906,3187728.8454
1757869200,3.6906,3.724,3.6802,3.7196,4216252.4440000001
1757871000,3.7198,3.7292,3.7177,3.7232,3199327.4202999999
1757872800,3.7231,3.7248,3.7014,3.7049,1340076.0930000001
1757874600,3.7049,3.7095,3.696,3.6997,1331044.6610000001
1757876400,3.7001,3.717,3.687,3.7141,2978386.7807999998
1757878200,3.714,3.7196,3.6953,3.7001,1398303.1087
1757880000,3.6999,3.7133,3.6978,3.702,902631.0249
1757881800,3.7017,3.7135,3.6962,3.7052,1105253.1217
1757883600,3.7057,3.7164,3.689,3.7103,1778877.0471000001
1757885400,3.7104,3.7349,3.7071,3.7257,2146925.7570000002
1757887200,3.7258,3.7283,3.704,3.7116,961726.0897
1757889000,3.7115,3.7331,3.7091,3.7248,1236504.3299
1757890800,3.7245,3.725,3.6913,3.6936,1768310.0049000001
1757892600,3.6935,3.6951,3.6803,3.6853,1962608.5352
1757894400,3.6852,3.7069,3.678,3.7057,1631277.0055
1757896200,3.7052,3.7062,3.6825,3.6828,1012874.1899999999
1757898000,3.6827,3.6863,3.6473,3.6729,3600915.0312999999
1757899800,3.6729,3.7014,3.6723,3.6899,2484690.7826
1757901600,3.6894,3.7077,3.6878,3.6986,1915194.9745
1757903400,3.6986,3.6988,3.6807,3.6823,1184664.2275
1757905200,3.6823,3.7058,3.6809,3.6925,2038665.6791999999
1757907000,3.6925,3.7102,3.6875,3.7055,953292.4205
1757908800,3.7055,3.7219,3.6946,3.7122,2294546.1348999999
1757910600,3.7123,3.7156,3.6968,3.6974,1270104.8237999999
1757912400,3.6975,3.7197,3.6948,3.7128,1541226.9195999999
1757914200,3.7131,3.7206,3.7086,3.72,1494194.3895
1757916000,3.7198,3.7206,3.6809,3.6817,3844533.7585999998
1757917800,3.6816,3.6851,3.6277,3.6434,6440623.5219000001
1757919600,3.6433,3.6726,3.6414,3.6446,3010368.9547999999
1757921400,3.6442,3.6442,3.5843,3.6011,16459608.3297000006
1757923200,3.6012,3.6018,3.5113,3.5483,20895854.2318000011
1757925000,3.5483,3.5528,3.5169,3.522,11149100.1876999997
1757926800,3.5217,3.5564,3.5153,3.5488,10153164.5179999992
1757928600,3.5483,3.5566,3.5399,3.5451,3504687.6148999999
1757930400,3.5449,3.5452,3.5177,3.529,4066003.1554999999
1757932200,3.5288,3.538,3.5225,3.5325,2043495.9084000001
1757934000,3.5325,3.5417,3.5206,3.5281,2445807.8215999999
1757935800,3.5285,3.5427,3.5215,3.5341,2771235.1497
1757937600,3.5343,3.5399,3.5096,3.5112,5375542.9726
1757939400,3.5112,3.5174,3.503,3.5088,4085586.4696999998
1757941200,3.5093,3.5229,3.502,3.521,4802881.5828999998
1757943000,3.5215,3.5383,3.5027,3.516,4911265.9710999997
1757944800,3.5161,3.5306,3.4937,3.5285,4219711.0608000001
1757946600,3.528,3.5329,3.5032,3.5047,2213219.6310000001
1757948400,3.505,3.5205,3.4917,3.5079,4642923.6568999998
1757950200,3.5079,3.5085,3.4765,3.4976,4810786.0087000001
